trip_id,user_id,user_type,bike_id,bike_type,start_station_id,end_station_id,start_time,end_time,duration_minutes,distance_km,status,distance,is_outlier,fare
TR10553,USR1026,member,BK312,electric,ST110,ST105,2024-09-29 09:39:00,2024-09-29 09:45:36,6.6,9.72,,0.04991894294754098,False,2.9924878414421308
TR10554,USR1192,casual,BK227,classic,ST110,ST109,2024-01-22 20:42:00,2024-01-22 21:23:43,41.7,4.76,completed,0.07560371293792417,False,7.262560371293793
TR10555,USR1062,member,BK336,classic,ST108,ST104,2024-09-24 18:55:00,2024-09-24 19:10:18,15.3,6.25,completed,0.10968386886866972,False,4.9589525803303
TR10556,USR1174,member,BK238,classic,ST110,ST113,2024-11-22 15:41:00,2024-11-22 16:12:20,31.3,6.95,completed,0.056682769277796835,False,2.5068341384638897
TR10557,USR1100,casual,BK283,classic,ST103,ST108,2024-08-13 21:24:00,2024-08-13 21:44:11,20.2,4.82,completed,0.09290205450903871,False,4.039290205450904
TR10558,USR1123,casual,BK243,electric,ST101,ST105,2024-12-05 20:59:00,2024-12-05 21:01:00,2.0,7.74,completed,0.0655530579759673,False,1.3065553057975967
TR10559,USR1145,member,BK329,classic,ST101,ST105,2024-10-19 15:14:00,2024-10-19 15:17:34,3.6,10.53,completed,0.0655530579759673,False,0.2912776528987984
TR10560,USR1013,member,BK229,classic,ST101,ST113,2024-06-17 21:58:00,2024-06-17 22:58:23,60.4,6.82,completed,0.09290662931136935,False,4.836645331465569
TR10561,USR1004,member,BK265,classic,ST112,ST110,2024-05-07 12:41:00,2024-05-07 13:38:25,57.4,2.44,completed,0.141130306855044,False,4.599056515342752
TR10562,USR1053,member,BK202,classic,ST102,ST108,2024-03-04 12:03:00,2024-03-04 12:18:35,15.6,11.94,completed,0.023043389616110303,False,1.2491521694808054
TR10563,USR1098,member,BK336,classic,ST100,ST104,2024-02-08 11:45:00,2024-02-08 11:47:00,2.0,7.605,completed,0.10969716541460797,False,0.1654848582707304
TR10564,USR1036,member,BK235,classic,ST100,ST108,2024-02-12 11:19:00,2024-02-12 11:21:00,2.0,5.75,cancelled,0.0969334706383672,False,0.16484667353191837
TR10565,USR1100,casual,BK312,classic,ST111,ST105,2024-07-07 15:49:00,2024-07-07 15:58:20,9.3,8.12,completed,0.05924607507675207,False,2.400924607507675
TR10566,USR1190,member,BK325,classic,ST113,ST109,2024-07-07 18:25:00,2024-07-07 18:56:24,31.4,4.39,completed,0.12552883683441013,False,8.583829325525162
TR10567,USR1081,casual,BK258,classic,ST102,ST103,2024-02-16 18:55:00,2024-02-16 20:36:57,102.0,7.66,cancelled,0.11591545755851485,True,24.467387318633776
TR10568,USR1094,member,BK342,classic,ST105,ST113,2024-08-04 16:07:00,2024-08-04 16:13:57,7.0,8.48,completed,0.027420019328947238,False,0.5613710009664474
TR10569,USR1039,member,BK235,electric,ST107,ST103,2024-09-20 19:30:00,2024-09-20 19:54:59,25.0,8.14,completed,0.14971625855931653,False,7.147457438783897
TR10570,USR1135,member,BK258,classic,ST103,ST112,2024-02-06 12:22:00,2024-02-06 12:34:37,12.6,2.31,completed,0.1438121904603346,False,1.0151906095230168
TR10571,USR1130,casual,BK283,electric,ST108,ST108,2024-09-05 18:25:00,2024-09-05 18:39:31,14.5,4.28,cancelled,0.0,False,4.762499999999999
TR10572,USR1004,member,BK261,electric,ST109,ST103,2024-12-26 19:01:00,2024-12-26 19:29:11,28.2,12.95,,0.05431779599726354,False,7.85314766939959
TR10573,USR1102,casual,BK243,classic,ST102,ST105,2024-05-04 11:52:00,2024-05-04 12:30:01,38.0,10.7,cancelled,0.04161141401106151,False,6.704161141401106
TR10574,USR1138,member,BK253,electric,ST103,ST100,2024-07-27 06:52:00,2024-07-27 06:54:00,2.0,8.91,completed,0.14401080976787842,False,0.16720054048839392
TR10575,USR1089,casual,BK295,classic,ST111,ST112,2024-11-28 06:23:00,2024-11-28 06:26:53,3.9,11.51,completed,0.1421125814275423,False,1.5992112581427542
TR10576,USR1192,casual,BK336,electric,ST105,ST114,2024-09-27 07:10:00,2024-09-27 07:54:41,44.7,7.65,cancelled,0.04722396683888792,False,11.564583595025834
TR10577,USR1103,casual,BK300,classic,ST101,ST106,2024-10-23 15:49:00,2024-10-23 16:09:47,20.8,4.16,cancelled,0.033907111009347915,False,4.123390711100935
TR10578,USR1023,member,BK329,classic,ST114,ST101,2024-05-11 09:31:00,2024-05-11 09:59:14,28.2,4.87,completed,0.05395769440960257,False,7.853093654161439
TR10579,USR1004,casual,BK261,classic,ST109,ST102,2024-03-05 10:50:00,2024-03-05 10:53:29,3.5,9.83,completed,0.09810746335014421,False,1.5348107463350142
TR10580,USR1052,casual,BK329,electric,ST104,ST101,2024-06-17 07:20:00,2024-06-17 07:26:09,6.2,1.29,completed,0.08416475265216294,False,2.9076247128978245
TR10581,USR1053,casual,BK325,classic,ST111,ST114,2024-08-30 14:30:00,2024-08-30 16:29:33,119.6,2.87,completed,0.016389647952289345,True,18.941638964795228
TR10582,USR1052,member,BK331,classic,ST109,ST114,2024-01-02 14:18:00,2024-01-02 15:06:38,48.6,12.35,completed,0.1294685512277022,False,3.8944734275613855
TR10583,USR1123,casual,BK261,classic,ST104,ST100,2024-04-15 15:42:00,2024-04-15 15:46:48,4.8,13.18,completed,0.10969716541460797,False,1.7309697165414608
TR10584,USR1080,casual,BK333,classic,ST108,ST112,2024-04-23 19:24:00,2024-04-23 19:31:25,7.4,10.93,completed,0.10427614483187862,False,3.1806414217247823
TR10585,USR1011,member,BK227,classic,ST106,ST110,2024-09-26 08:50:00,2024-09-26 09:40:43,50.7,3.02,completed,0.07479924919409085,False,12.918719887379114
TR10586,USR1163,member,BK329,electric,ST105,ST112,2024-07-14 19:32:00,2024-07-14 20:56:07,84.1,13.78,completed,0.13959318368745596,False,20.443438977553118
TR10587,USR1023,member,BK228,classic,ST109,ST100,2024-05-05 08:29:00,2024-05-05 08:34:59,6.0,11.84,completed,0.09319737786010675,False,2.863979606679016
TR10588,USR1047,casual,BK329,electric,ST113,ST103,2024-01-25 18:38:00,2024-01-25 20:25:02,107.0,12.4,completed,0.11085416615084834,True,25.59162812492263
TR10589,USR1134,casual,BK251,classic,ST111,ST114,2024-05-09 18:45:00,2024-05-09 19:01:29,16.5,1.42,completed,0.016389647952289345,False,5.214958447192844
TR10590,USR1199,member,BK201,electric,ST113,ST106,2024-09-11 11:53:00,2024-09-11 12:12:07,19.1,14.95,completed,0.06304988587618233,False,1.5311524942938093
TR10591,USR1122,casual,BK329,classic,ST100,ST109,2024-07-22 22:35:00,2024-07-22 22:58:10,23.2,9.64,completed,0.09319737786010675,False,4.489319737786011
TR10592,USR1189,member,BK227,classic,ST113,ST101,2024-09-11 13:33:00,2024-09-11 13:37:26,4.4,14.42,cancelled,0.09290662931136935,False,0.3566453314655685
TR10593,USR1087,member,BK320,electric,ST107,ST102,2024-08-02 13:31:00,2024-08-02 13:53:05,16.3,7.1,completed,0.043967847343257156,False,1.306198392367163
TR10594,USR1163,member,BK261,electric,ST102,ST104,2024-04-06 20:15:00,2024-04-06 20:56:56,41.9,9.03,completed,0.08753821186773444,False,3.3563769105933865
TR10595,USR1161,member,BK312,electric,ST109,ST104,2024-01-22 20:12:00,2024-01-22 20:14:00,2.0,8.35,completed,0.16933760013653099,False,0.16846688000682655
TR10596,USR1162,casual,BK258,electric,ST112,ST106,2024-06-02 21:00:00,2024-06-02 21:03:30,3.5,4.72,cancelled,0.11147429562459679,False,1.5361474295624595
TR10597,USR1049,casual,BK327,classic,ST108,ST107,2024-11-25 22:54:00,2024-11-25 23:00:08,6.1,4.13,cancelled,0.06161524750416907,False,1.921161524750417
TR10598,USR1133,member,BK201,electric,ST105,ST102,2024-05-30 21:06:00,2024-05-30 21:10:02,4.0,13.98,completed,0.04161141401106151,False,0.32208057070055307
TR10599,USR1161,casual,BK295,classic,ST103,ST101,2024-09-25 07:50:00,2024-09-25 08:57:25,67.4,2.32,completed,0.11683990294843889,False,16.68252598544227
TR10600,USR1034,member,BK251,electric,ST102,ST102,2024-07-28 12:08:00,2024-07-28 12:12:48,4.8,9.9,completed,0.0,False,0.384
TR10601,USR1047,member,BK261,classic,ST112,ST101,2024-01-12 18:40:00,2024-01-12 18:50:02,10.0,4.1,,0.07757382750644354,False,3.7616360741259665
TR10602,USR1036,member,BK280,electric,ST112,ST102,2024-05-22 15:40:00,2024-05-22 15:42:00,2.0,13.25,,0.10411353120512228,False,0.16520567656025612
TR10603,USR1103,casual,BK329,classic,ST105,ST114,2024-08-19 08:57:00,2024-08-19 09:36:01,39.0,9.44,completed,0.04722396683888792,False,10.282083595025831
TR10604,USR1135,casual,BK261,classic,ST106,ST104,2024-09-05 06:20:00,2024-09-05 07:06:28,46.5,2.52,completed,0.08759403843869881,False,7.9837594038438695
TR10605,USR1023,casual,BK251,electric,ST110,ST107,2024-08-31 08:11:00,2024-08-31 08:53:00,42.0,3.65,completed,0.09944023101843555,False,10.964916034652767
TR10606,USR1153,casual,BK212,electric,ST102,ST110,2024-08-03 06:38:00,2024-08-03 07:03:54,25.9,0.75,,0.07430478004139128,False,4.8924304780041385
TR10607,USR1013,casual,BK258,classic,ST108,ST110,2024-08-14 07:38:00,2024-08-14 08:00:52,22.9,5.45,,0.05309374238081314,False,6.660464061357121
TR10608,USR1135,member,BK274,classic,ST108,ST109,2024-06-17 08:32:00,2024-06-17 08:51:13,19.2,12.97,completed,0.07911186921063063,False,5.831866780381595
TR10609,USR1153,casual,BK251,electric,ST113,ST104,2024-10-04 12:12:00,2024-10-04 12:14:00,2.0,2.23,completed,0.14262770359575944,False,1.314262770359576
TR10610,USR1138,member,BK315,electric,ST107,ST107,2024-07-30 21:49:00,2024-07-30 21:56:33,7.6,4.8,completed,0.0,False,0.608
TR10611,USR1061,member,BK251,classic,ST111,ST108,2024-06-26 18:59:00,2024-06-26 19:10:00,11.0,11.94,completed,0.06760847610322246,False,3.9851412714154835
TR10612,USR1052,casual,BK283,electric,ST107,ST101,2024-10-31 12:03:00,2024-10-31 12:25:30,22.5,2.34,completed,0.06676944680016574,False,4.381676944680017
TR10613,USR1013,member,BK226,classic,ST100,ST108,2024-10-03 22:22:00,2024-10-03 22:40:00,18.0,14.28,completed,0.0969334706383672,False,1.4448466735319183
TR10614,USR1047,member,BK329,classic,ST112,ST101,2024-05-30 19:32:00,2024-05-30 20:16:35,44.6,6.35,completed,0.07757382750644354,False,11.546636074125967
TR10615,USR1053,member,BK291,classic,ST102,ST107,2024-04-10 07:19:00,2024-04-10 07:39:22,20.4,14.69,completed,0.043967847343257156,False,6.096595177101488
TR10616,USR1156,member,BK300,classic,ST113,ST114,2024-03-20 12:15:00,2024-03-20 13:07:27,52.5,4.71,completed,0.06568961841874421,False,4.203284480920938
TR10617,USR1100,member,BK317,classic,ST100,ST108,2024-05-13 07:08:00,2024-05-13 07:38:53,30.9,0.81,completed,0.0969334706383672,False,8.467040020595755
TR10618,USR1174,casual,BK329,classic,ST105,ST112,2024-08-13 20:14:00,2024-08-13 20:29:31,15.5,12.37,completed,0.13959318368745596,False,3.338959318368745
TR10619,USR1199,member,BK238,classic,ST110,ST114,2024-10-11 15:31:00,2024-10-11 15:35:54,4.9,7.65,completed,0.09376096896363766,False,0.3966880484481819
TR10620,USR1130,member,BK227,electric,ST110,ST103,2024-12-03 19:17:00,2024-12-03 20:18:32,61.5,7.66,completed,0.054492308778395684,False,15.34567384631676
TR10621,USR1189,member,BK270,classic,ST113,ST104,2024-12-13 08:42:00,2024-12-13 11:50:07,188.1,12.13,completed,0.14262770359575944,True,43.84389415553936
TR10622,USR1162,member,BK258,electric,ST104,ST114,2024-01-29 16:25:00,2024-01-29 16:34:24,9.4,9.5,completed,0.07694086899041135,False,0.7558470434495206
TR10623,USR1053,member,BK329,electric,ST110,ST111,2024-07-12 13:28:00,2024-07-12 13:31:08,3.1,11.47,completed,0.10779380600479702,False,0.2533896903002399
TR10624,USR1088,member,BK274,electric,ST110,ST114,2024-12-29 17:02:00,2024-12-29 17:04:00,2.0,1.41,completed,0.09376096896363766,False,1.9640641453445458
TR10625,USR1136,member,BK342,electric,ST102,ST105,2024-05-28 17:31:00,2024-05-28 17:38:09,7.2,5.9,completed,0.04161141401106151,False,3.1262417121016597
TR10626,USR1049,member,BK243,electric,ST104,ST104,2024-05-25 06:07:00,2024-05-25 06:31:34,24.6,1.29,cancelled,0.0,False,1.9680000000000002
TR10627,USR1110,casual,BK227,electric,ST111,ST112,2024-11-17 07:14:00,2024-11-17 07:36:30,22.5,3.55,completed,0.1421125814275423,False,6.58381688721413
TR10628,USR1040,casual,BK295,electric,ST113,ST105,2024-12-09 11:26:00,2024-12-09 11:29:56,3.9,10.61,completed,0.027420019328947238,False,1.5877420019328947
TR10629,USR1014,member,BK307,electric,ST105,ST107,2024-11-16 17:11:00,2024-11-16 17:16:52,5.9,1.55,completed,0.050466934917826375,False,2.8350700402376736
TR10630,USR1131,member,BK261,electric,ST102,ST103,2024-04-02 15:27:00,2024-04-02 15:43:31,16.3,5.08,completed,0.11591545755851485,False,1.3097957728779257
TR10631,USR1080,member,BK327,electric,ST103,ST110,2024-04-09 10:32:00,2024-04-09 11:12:38,40.6,2.72,completed,0.054492308778395684,False,3.25072461543892
TR10632,USR1080,casual,BK261,electric,ST114,ST107,2024-04-01 12:38:00,2024-04-01 12:40:47,2.8,9.61,completed,0.012820123712352386,False,1.421282012371235
TR10633,USR1053,member,BK295,classic,ST106,ST105,2024-06-04 10:02:00,2024-06-04 10:19:23,17.4,6.06,,0.03733206751574326,False,1.3938666033757872
TR10634,USR1135,member,BK238,electric,ST112,ST106,2024-10-16 15:18:00,2024-10-16 15:51:43,33.7,11.48,completed,0.11147429562459679,False,2.70157371478123
TR10635,USR1189,member,BK328,electric,ST111,ST108,2024-02-08 20:15:00,2024-02-08 20:24:55,9.9,2.18,completed,0.06760847610322246,False,0.7953804238051612
TR10636,USR1040,member,BK295,electric,ST100,ST109,2024-12-04 08:36:00,2024-12-04 10:07:58,92.0,12.72,completed,0.09319737786010675,False,22.213979606679015
TR10637,USR1027,casual,BK342,classic,ST112,ST110,2024-08-09 07:08:00,2024-08-09 07:35:17,27.3,7.06,cancelled,0.141130306855044,False,7.663669546028256
TR10638,USR1123,casual,BK295,classic,ST114,ST105,2024-08-23 13:44:00,2024-08-23 14:04:40,20.7,11.55,completed,0.04722396683888792,False,4.109722396683889
TR10639,USR1004,casual,BK329,classic,ST107,ST108,2024-10-24 07:08:00,2024-10-24 07:11:51,3.9,6.15,,0.06161524750416907,False,2.3867422871256254
TR10640,USR1156,member,BK300,electric,ST111,ST113,2024-05-31 07:45:00,2024-05-31 07:47:00,2.0,10.7,completed,0.07289762092139786,False,1.9609346431382098
TR10641,USR1080,casual,BK329,classic,ST104,ST110,2024-12-13 13:33:00,2024-12-13 13:51:39,18.7,12.23,completed,0.16183381738684804,False,3.8211833817386847
TR10642,USR1003,member,BK241,classic,ST108,ST100,2024-04-22 18:20:00,2024-04-22 18:29:26,9.4,1.72,completed,0.0969334706383672,False,3.6295400205957553
TR10643,USR1053,casual,BK329,classic,ST107,ST109,2024-08-20 08:10:00,2024-08-20 08:25:42,15.7,1.26,completed,0.14050924284544408,False,5.053576386426817
TR10644,USR1156,casual,BK285,classic,ST113,ST106,2024-11-07 13:00:00,2024-11-07 13:05:15,5.3,7.18,completed,0.06304988587618233,False,1.8013049885876182
TR10645,USR1036,member,BK325,electric,ST106,ST103,2024-11-03 21:06:00,2024-11-03 21:13:59,8.0,14.71,completed,0.11904213884167268,False,0.6459521069420836
TR10646,USR1026,casual,BK253,classic,ST110,ST106,2024-08-18 15:47:00,2024-08-18 16:01:49,14.8,14.35,cancelled,0.07479924919409085,False,3.2274799249194093
TR10647,USR1014,casual,BK202,electric,ST111,ST100,2024-05-09 18:30:00,2024-05-09 18:45:11,15.2,8.94,completed,0.1313490826195598,False,4.939702362392934
TR10648,USR1153,member,BK250,electric,ST108,ST106,2024-08-11 21:13:00,2024-08-11 21:18:52,5.9,1.07,completed,0.0266113006070721,False,0.47333056503035364
TR10649,USR1103,member,BK238,electric,ST104,ST112,2024-06-04 16:24:00,2024-06-04 16:49:55,25.9,13.43,completed,0.12121108156022692,False,2.0780605540780113
TR10650,USR1081,casual,BK312,electric,ST105,ST113,2024-02-21 06:45:00,2024-02-21 06:48:47,3.8,6.92,completed,0.027420019328947238,False,1.5727420019328946
TR10651,USR1064,member,BK201,electric,ST112,ST100,2024-03-04 21:16:00,2024-03-04 21:42:59,27.0,8.08,completed,0.01167746397982057,False,2.1605838731989913
TR10652,USR1161,casual,BK265,electric,ST114,ST111,2024-11-27 22:14:00,2024-11-27 22:19:33,5.6,6.66,completed,0.016389647952289345,False,1.8416389647952287
TR10653,USR1145,member,BK342,electric,ST110,ST103,2024-06-11 07:37:00,2024-06-11 07:59:05,22.1,1.99,completed,0.054492308778395684,False,6.480673846316759
TR10654,USR1001,member,BK346,classic,ST103,ST105,2024-07-02 17:52:00,2024-07-02 18:29:15,37.3,8.65,completed,0.10279350869096714,False,9.907919026303645
TR10655,USR1040,casual,BK212,classic,ST113,ST105,2024-07-10 13:58:00,2024-07-10 14:24:44,26.7,3.37,completed,0.027420019328947238,False,5.007742001932894
TR10656,USR1103,member,BK329,classic,ST110,ST105,2024-02-03 12:57:00,2024-02-03 13:11:04,14.1,5.14,cancelled,0.04991894294754098,False,1.130495947147377
TR10657,USR1161,member,BK238,classic,ST105,ST103,2024-04-22 17:43:00,2024-04-22 18:36:40,53.7,14.25,completed,0.10279350869096714,False,13.597919026303643
TR10658,USR1040,member,BK261,classic,ST110,ST100,2024-08-15 15:10:00,2024-08-15 15:36:04,26.1,14.55,completed,0.13691747591158446,False,2.0948458737955793
TR10659,USR1080,member,BK295,classic,ST105,ST111,2024-07-31 13:18:00,2024-07-31 13:42:50,24.8,5.72,completed,0.05924607507675207,False,1.9869623037538378
TR10660,USR1007,casual,BK300,classic,ST103,ST110,2024-10-21 22:48:00,2024-10-21 23:11:08,23.1,4.83,completed,0.054492308778395684,False,4.47044923087784
TR10661,USR1199,member,BK212,classic,ST107,ST106,2024-01-25 12:41:00,2024-01-25 13:18:54,37.9,3.42,completed,0.03699838949197564,False,3.0338499194745987
TR10662,USR1105,casual,BK302,electric,ST103,ST103,2024-08-07 18:22:00,2024-08-07 18:32:43,10.7,13.89,completed,0.0,False,3.9074999999999993
TR10663,USR1141,member,BK320,classic,ST113,ST112,2024-01-31 07:38:00,2024-01-31 09:16:46,98.8,2.76,completed,0.1667215234335353,True,23.755008228515027
TR10664,USR1171,member,BK312,classic,ST112,ST104,2024-03-21 17:59:00,2024-03-21 18:44:04,45.1,5.8,cancelled,0.12121108156022692,False,11.665681662234032
TR10665,USR1189,member,BK295,electric,ST112,ST109,2024-03-11 12:18:00,2024-03-11 12:45:39,27.7,13.38,completed,0.09132251201647473,False,2.220566125600824
TR10666,USR1161,casual,BK235,electric,ST104,ST112,2024-04-01 12:08:00,2024-04-01 12:10:15,2.3,8.61,completed,0.12121108156022692,False,1.3571211081560226
TR10667,USR1043,member,BK253,classic,ST112,ST104,2024-12-05 06:51:00,2024-12-05 06:58:29,7.5,0.88,completed,0.12121108156022692,False,0.6060605540780113
TR10668,USR1094,casual,BK285,classic,ST109,ST104,2024-05-24 07:54:00,2024-05-24 08:22:12,28.2,3.25,completed,0.16933760013653099,False,7.8704006400204785
TR10669,USR1145,member,BK286,classic,ST109,ST106,2024-06-15 06:13:00,2024-06-15 06:17:38,4.6,9.73,,0.10406607771027061,False,0.37320330388551354
TR10670,USR1138,casual,BK300,classic,ST107,ST102,2024-10-01 06:01:00,2024-10-01 06:34:38,33.6,1.76,completed,0.043967847343257156,False,6.044396784734325
TR10671,USR1061,member,BK227,classic,ST109,ST112,2024-11-29 08:46:00,2024-11-29 09:09:56,23.9,7.5,completed,0.09132251201647473,False,6.891198376802469
TR10672,USR1004,casual,BK235,electric,ST110,ST100,2024-10-22 22:20:00,2024-10-22 22:42:40,22.7,5.81,completed,0.13691747591158446,False,4.418691747591158
TR10673,USR1189,casual,BK265,classic,ST107,ST111,2024-02-12 18:36:00,2024-02-12 18:38:00,2.0,1.98,completed,0.009099412948097053,False,1.9513649119422145
TR10674,USR1064,member,BK212,electric,ST105,ST112,2024-09-02 08:41:00,2024-09-02 09:17:26,36.4,14.6,completed,0.13959318368745596,False,9.710938977553118
TR10675,USR1153,casual,BK253,electric,ST106,ST110,2024-10-18 06:12:00,2024-10-18 06:30:35,18.6,9.77,completed,0.07479924919409085,False,3.797479924919409
TR10676,USR1190,casual,BK238,classic,ST101,ST105,2024-09-27 08:42:00,2024-09-27 08:59:03,17.1,13.47,completed,0.0655530579759673,False,5.357332958696395
TR10677,USR1128,member,BK327,electric,ST114,ST108,2024-02-19 12:14:00,2024-02-19 13:04:03,50.1,5.15,completed,0.05131211920199831,False,4.0105656059601
TR10678,USR1094,casual,BK229,classic,ST104,ST110,2024-03-05 07:55:00,2024-03-05 08:09:34,14.6,5.53,completed,0.16183381738684804,False,4.809275072608028
TR10679,USR1027,casual,BK285,electric,ST103,ST101,2024-05-08 06:23:00,2024-05-08 07:04:13,41.2,4.07,completed,0.11683990294843889,False,7.191683990294845
TR10680,USR1128,member,BK320,classic,ST105,ST109,2024-07-12 21:37:00,2024-07-12 22:03:38,26.6,3.88,cancelled,0.10613538036394926,False,2.1333067690181977
TR10681,USR1080,member,BK261,classic,ST106,ST109,2024-10-11 16:02:00,2024-10-11 16:04:00,2.0,11.96,completed,0.10406607771027061,False,0.16520330388551355
TR10682,USR1001,member,BK243,classic,ST109,ST102,2024-02-25 15:01:00,2024-02-25 15:10:04,9.1,0.86,completed,0.09810746335014421,False,0.7329053731675071
